filename,test_name,test_id,issue_severity,issue_confidence,issue_text,line_number,line_range,more_info
741853.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,140,[140],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
741853.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,141,[141],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
741853.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,148,[148],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
741853.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,149,[149],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
741853.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,161,[161],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
741853.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,169,[169],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
7420811.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,76,[76],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
743047.py,blacklist,B408,LOW,HIGH,"Using parse to parse untrusted XML data is known to be vulnerable to XML attacks. Replace parse with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",3,[3],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b408-import-xml-minidom
743047.py,blacklist,B318,MEDIUM,HIGH,Using xml.dom.minidom.parse to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.dom.minidom.parse with its defusedxml equivalent function or make sure defusedxml.defuse_stdlib() is called,21,[21],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b313-b320-xml-bad-minidom
743047.py,hardcoded_sql_expressions,B608,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,44,[44],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html
743047.py,hardcoded_sql_expressions,B608,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,58,[58],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html
745809.py,blacklist,B307,MEDIUM,HIGH,Use of possibly insecure function - consider using safer ast.literal_eval.,31,[31],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b307-eval
745809.py,blacklist,B307,MEDIUM,HIGH,Use of possibly insecure function - consider using safer ast.literal_eval.,63,[63],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b307-eval
745eb7b42837d66b53fbb1c9f3b4e0f9.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,19,[19],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7466823.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",35,[35],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
747203.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,20,[20],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
74944770e7647855ac9d.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,39,[39],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
74944770e7647855ac9d.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,43,[43],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
74a882f16704db9caa27.py,django_mark_safe,B703,MEDIUM,HIGH,Potential XSS on mark_safe function.,40,[40],https://bandit.readthedocs.io/en/latest/plugins/b703_django_mark_safe.html
74a882f16704db9caa27.py,blacklist,B308,MEDIUM,HIGH,Use of mark_safe() may expose cross-site scripting vulnerabilities and should be reviewed.,40,[40],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b308-mark-safe
74a882f16704db9caa27.py,django_mark_safe,B703,MEDIUM,HIGH,Potential XSS on mark_safe function.,57,[57],https://bandit.readthedocs.io/en/latest/plugins/b703_django_mark_safe.html
74a882f16704db9caa27.py,blacklist,B308,MEDIUM,HIGH,Use of mark_safe() may expose cross-site scripting vulnerabilities and should be reviewed.,57,[57],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b308-mark-safe
74be22d1c3d7c1dfefdd.py,ssl_with_bad_version,B502,HIGH,HIGH,"ssl.wrap_socket call with insecure SSL/TLS protocol version identified, security issue.",24,"[23, 24]",https://bandit.readthedocs.io/en/latest/plugins/b502_ssl_with_bad_version.html
74d94f8bcb78fae150e3.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,65,[65],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
74d94f8bcb78fae150e3.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,77,[77],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
7509467.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with check_output module.,7,"[7, 8]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
7509467.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,10,[10],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
7509467.py,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,"subprocess call with shell=True seems safe, but may be changed in the future, consider rewriting without shell",10,[10],https://bandit.readthedocs.io/en/latest/plugins/b602_subprocess_popen_with_shell_equals_true.html
7509467.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,18,[18],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
7509467.py,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,"subprocess call with shell=True seems safe, but may be changed in the future, consider rewriting without shell",18,[18],https://bandit.readthedocs.io/en/latest/plugins/b602_subprocess_popen_with_shell_equals_true.html
7509467.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,43,[43],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
7509467.py,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,"subprocess call with shell=True seems safe, but may be changed in the future, consider rewriting without shell",43,[43],https://bandit.readthedocs.io/en/latest/plugins/b602_subprocess_popen_with_shell_equals_true.html
750985de10f12d8e6af9.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,23,[23],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
750985de10f12d8e6af9.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",27,[27],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
750985de10f12d8e6af9.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",28,[28],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
75297864abef5c8f2d5c134be2656023.py,hardcoded_bind_all_interfaces,B104,MEDIUM,MEDIUM,Possible binding to all interfaces.,7,[7],https://bandit.readthedocs.io/en/latest/plugins/b104_hardcoded_bind_all_interfaces.html
7536335.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,26,[26],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
7539105.py,blacklist,B405,LOW,HIGH,"Using XML to parse untrusted XML data is known to be vulnerable to XML attacks. Replace XML with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",2,[2],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b405-import-xml-etree
7539105.py,blacklist,B405,LOW,HIGH,"Using XML to parse untrusted XML data is known to be vulnerable to XML attacks. Replace XML with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",4,[4],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b405-import-xml-etree
7554134.py,jinja2_autoescape_false,B701,HIGH,HIGH,"By default, jinja2 sets autoescape to False. Consider using autoescape=True or use the select_autoescape function to mitigate XSS vulnerabilities.",24,[24],https://bandit.readthedocs.io/en/latest/plugins/b701_jinja2_autoescape_false.html
756c86fdad219867c0f4.py,yaml_load,B506,MEDIUM,HIGH,Use of unsafe yaml load. Allows instantiation of arbitrary objects. Consider yaml.safe_load().,80,[80],https://bandit.readthedocs.io/en/latest/plugins/b506_yaml_load.html
7571752.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,48,[48],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
759737dc06b290a009352d3307782a2b.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,14,[14],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
759737dc06b290a009352d3307782a2b.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,35,[35],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
7604940.py,hardcoded_password_string,B105,LOW,MEDIUM,Possible hardcoded password: 'secret',58,[58],https://bandit.readthedocs.io/en/latest/plugins/b105_hardcoded_password_string.html
7604940.py,hardcoded_password_string,B105,LOW,MEDIUM,Possible hardcoded password: '9bdd7020-5395-11e3-8f96-0800200c9a66',63,[63],https://bandit.readthedocs.io/en/latest/plugins/b105_hardcoded_password_string.html
7625935.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,13,[13],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
7625935.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,34,"[34, 35, 36]",https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
7625935.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,34,"[34, 35, 36]",https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
763200.py,blacklist,B303,MEDIUM,HIGH,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",16,[16],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b303-md5
7637559.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,10,[10],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
7637559.py,blacklist,B303,MEDIUM,HIGH,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",25,[25],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b303-md5
7652081.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,5,"[5, 6]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
7652081.py,subprocess_popen_with_shell_equals_true,B602,HIGH,HIGH,"subprocess call with shell=True identified, security issue.",16,[16],https://bandit.readthedocs.io/en/latest/plugins/b602_subprocess_popen_with_shell_equals_true.html
7653403.py,yaml_load,B506,MEDIUM,HIGH,Use of unsafe yaml load. Allows instantiation of arbitrary objects. Consider yaml.safe_load().,98,[98],https://bandit.readthedocs.io/en/latest/plugins/b506_yaml_load.html
7656236.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,3,[3],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
769281.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,41,[41],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
7692812.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,41,[41],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
76d8dd59e9157f9a807d.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",30,[30],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
7701547.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",4,[4],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
7701547.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,4,[4],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
7703144.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,24,"[24, 25, 26]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7719991351343a92aa7b654d2b36c8db.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,22,[22],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
771dabe22b34d59728bddcf87b26cf54.py,blacklist,B405,LOW,HIGH,"Using xml.etree.ElementTree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",12,[12],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b405-import-xml-etree
771dabe22b34d59728bddcf87b26cf54.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",35,[35],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
771dabe22b34d59728bddcf87b26cf54.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,35,[35],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
771dabe22b34d59728bddcf87b26cf54.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,39,[39],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
771dabe22b34d59728bddcf87b26cf54.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",86,[86],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
771dabe22b34d59728bddcf87b26cf54.py,blacklist,B314,MEDIUM,HIGH,Using xml.etree.ElementTree.fromstring to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.fromstring with its defusedxml equivalent function or make sure defusedxml.defuse_stdlib() is called,101,[101],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b313-b320-xml-bad-elementtree
771dabe22b34d59728bddcf87b26cf54.py,blacklist,B314,MEDIUM,HIGH,Using xml.etree.ElementTree.fromstring to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.fromstring with its defusedxml equivalent function or make sure defusedxml.defuse_stdlib() is called,115,[115],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b313-b320-xml-bad-elementtree
771dabe22b34d59728bddcf87b26cf54.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",136,[136],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
772171.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,11,[11],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
772171.py,hardcoded_sql_expressions,B608,MEDIUM,MEDIUM,Possible SQL injection vector through string-based query construction.,20,[20],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html
772171.py,hardcoded_sql_expressions,B608,MEDIUM,MEDIUM,Possible SQL injection vector through string-based query construction.,25,[25],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html
772171.py,hardcoded_sql_expressions,B608,MEDIUM,MEDIUM,Possible SQL injection vector through string-based query construction.,31,[31],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html
7733298.py,blacklist,B405,LOW,HIGH,"Using xml.etree.ElementTree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",7,[7],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b405-import-xml-etree
7733298.py,blacklist,B314,MEDIUM,HIGH,Using xml.etree.ElementTree.parse to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.parse with its defusedxml equivalent function or make sure defusedxml.defuse_stdlib() is called,21,[21],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b313-b320-xml-bad-elementtree
7733298.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,21,[21],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
775483.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,77,[77],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7760149.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,35,[35],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7760149.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,39,[39],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
776228.py,blacklist,B403,LOW,HIGH,Consider possible security implications associated with pickle module.,92,[92],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b403-import-pickle
776228.py,blacklist,B301,MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",93,[93],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b301-pickle
7781996.py,hardcoded_password_string,B105,LOW,MEDIUM,Possible hardcoded password: 'hunter2',6,[6],https://bandit.readthedocs.io/en/latest/plugins/b105_hardcoded_password_string.html
778260a1f0553575be99.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",39,[39],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
778260a1f0553575be99.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,39,[39],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
7783958.py,try_except_continue,B112,LOW,HIGH,"Try, Except, Continue detected.",10,[10],https://bandit.readthedocs.io/en/latest/plugins/b112_try_except_continue.html
7784506.py,hardcoded_password_funcarg,B106,LOW,MEDIUM,Possible hardcoded password: '123',34,"[34, 35, 36, 37]",https://bandit.readthedocs.io/en/latest/plugins/b106_hardcoded_password_funcarg.html
778484.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",17,[17],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
77bd95f605fc41dc7366.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,196,[196],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
77bd95f605fc41dc7366.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,198,[198],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
77bd95f605fc41dc7366.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,262,[262],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
77bd95f605fc41dc7366.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,283,[283],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
77bd95f605fc41dc7366.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,299,[299],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
77bd95f605fc41dc7366.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,301,[301],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
77d02d8f2f09e27de08b.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,7,"[7, 8]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
77d02d8f2f09e27de08b.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",79,[79],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
77d02d8f2f09e27de08b.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,94,[94],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
780003.py,try_except_continue,B112,LOW,HIGH,"Try, Except, Continue detected.",90,[90],https://bandit.readthedocs.io/en/latest/plugins/b112_try_except_continue.html
780003.py,try_except_continue,B112,LOW,HIGH,"Try, Except, Continue detected.",120,[120],https://bandit.readthedocs.io/en/latest/plugins/b112_try_except_continue.html
780003.py,try_except_continue,B112,LOW,HIGH,"Try, Except, Continue detected.",125,[125],https://bandit.readthedocs.io/en/latest/plugins/b112_try_except_continue.html
780003.py,try_except_continue,B112,LOW,HIGH,"Try, Except, Continue detected.",130,[130],https://bandit.readthedocs.io/en/latest/plugins/b112_try_except_continue.html
780003.py,try_except_continue,B112,LOW,HIGH,"Try, Except, Continue detected.",134,[134],https://bandit.readthedocs.io/en/latest/plugins/b112_try_except_continue.html
780003.py,try_except_continue,B112,LOW,HIGH,"Try, Except, Continue detected.",139,[139],https://bandit.readthedocs.io/en/latest/plugins/b112_try_except_continue.html
7804bfc146f2fa77f2cf9ca0be700f8e.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",2,[2],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
7804bfc146f2fa77f2cf9ca0be700f8e.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",24,[24],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
7804bfc146f2fa77f2cf9ca0be700f8e.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",25,[25],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
781a8eb20c5b32f8e378353cde4daa51.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,62,[62],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
781a8eb20c5b32f8e378353cde4daa51.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,63,"[63, 64]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
782350.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,92,"[92, 93]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
782350.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,109,"[109, 110, 111]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
782350.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,112,[112],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
782350.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,113,[113],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7836327.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,5,[5],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
7836327.py,subprocess_popen_with_shell_equals_true,B602,HIGH,HIGH,"subprocess call with shell=True identified, security issue.",67,[67],https://bandit.readthedocs.io/en/latest/plugins/b602_subprocess_popen_with_shell_equals_true.html
783d23487bc1456d8504.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,7,"[7, 8]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
783d23487bc1456d8504.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,10,"[10, 11, 12, 13]",https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
7840849.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,30,[30],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
7887214.py,blacklist,B403,LOW,HIGH,Consider possible security implications associated with cPickle module.,4,"[4, 5]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b403-import-pickle
7887214.py,blacklist,B301,MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",43,[43],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b301-pickle
7894034.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,44,[44],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
7902756.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,7,[7],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
7947014.py,hardcoded_sql_expressions,B608,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,18,[18],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html
7961dddc5ec207ae62b39217c4e04ae1.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",14,[14],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
7961dddc5ec207ae62b39217c4e04ae1.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",15,[15],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
7961dddc5ec207ae62b39217c4e04ae1.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,20,[20],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
